date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:30:52	26212/26212	---M--	200	added ('OK')	font/ttf	date:Mon,%2028%20Aug%202017%2008:03:50%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/font/logistics3/Flaticon.ttf	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/font/logistics3/Flaticon.ttf	(from https://logipro.freevision.me/wp-content/themes/logistics/font/font.min.css?ver=4.8.25)
08:30:52	140231/140231	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2028%20Aug%202017%2008:03:52%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/font/logistics3/Flaticon.svg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/font/logistics3/Flaticon.svg	(from https://logipro.freevision.me/wp-content/themes/logistics/font/font.min.css?ver=4.8.25)
08:30:53	47122/47122	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202017%2008:03:54%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.eot	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.eot	(from https://logipro.freevision.me/wp-content/themes/logistics/font/font.min.css?ver=4.8.25)
08:30:53	27152/27152	---M--	200	added ('OK')	font/woff	date:Mon,%2028%20Aug%202017%2008:03:56%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.woff	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.woff	(from https://logipro.freevision.me/wp-content/themes/logistics/font/font.min.css?ver=4.8.25)
08:30:53	47122/47122	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202017%2008:03:54%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.eot?	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticond41d.eot	(from https://logipro.freevision.me/wp-content/themes/logistics/font/font.min.css?ver=4.8.25)
08:30:53	46944/46944	---M--	200	added ('OK')	font/ttf	date:Mon,%2028%20Aug%202017%2008:03:54%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.ttf	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.ttf	(from https://logipro.freevision.me/wp-content/themes/logistics/font/font.min.css?ver=4.8.25)
08:30:54	3201/3201	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Aug%202017%2008:03:18%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/fancybox_sprite.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/fancybox_sprite.png	(from https://logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/jquery.fancybox.css?ver=4.8.25)
08:30:54	381784/381784	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2028%20Aug%202017%2008:03:56%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.svg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/font/logistics4/Flaticon.svg	(from https://logipro.freevision.me/wp-content/themes/logistics/font/font.min.css?ver=4.8.25)
08:30:55	3866/3866	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20Aug%202017%2008:03:18%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/fancybox_loading.gif	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/fancybox_loading.gif	(from https://logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/jquery.fancybox.css?ver=4.8.25)
08:30:55	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20Aug%202017%2008:03:16%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/blank.gif	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/blank.gif	(from https://logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/jquery.fancybox.css?ver=4.8.25)
08:30:56	1003/1003	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Aug%202017%2008:03:18%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/fancybox_overlay.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/fancybox_overlay.png	(from https://logipro.freevision.me/wp-content/themes/logistics/scripts/fancybox/jquery.fancybox.css?ver=4.8.25)
08:30:57	2345/2345	---M--	200	added ('OK')	application/json	etag:%22121399-1741851059;;;%22	https://logipro.freevision.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flogipro.freevision.me%2Fhomepages%2Fhomepage-business%2F	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-json/oembed/1.0/embedf5c0.json	(from https://logipro.freevision.me/homepages/homepage-business/)
08:30:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Mar%202025%2007:30:59%20GMT	https://logipro.freevision.me/?p=936	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/indexb648.html	(from https://logipro.freevision.me/homepages/homepage-business/)
08:30:58	2438/2438	---M-Z	200	added ('OK')	text/xml	etag:%22121400-1741851060;gz%22	https://logipro.freevision.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flogipro.freevision.me%2Fhomepages%2Fhomepage-business%2F&format=xml	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-json/oembed/1.0/embed1bb2	(from https://logipro.freevision.me/homepages/homepage-business/)
08:30:59	43287/43287	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2010:06:38%20GMT	https://logistics.freevision.me/wp-content/uploads/2017/05/corporate_bg.jpg?id=967	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logistics.freevision.me/wp-content/uploads/2017/05/corporate_bg10f5.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:00	210357/210357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2012:42:16%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_521250052-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_521250052-min.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:00	235728/235728	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2012:41:56%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_418619140-min-1.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_418619140-min-1.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:01	277638/277638	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2012:41:46%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_406614889-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_406614889-min.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:01	138241/138241	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2012:42:02%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_517914373-min-1.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_517914373-min-1.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:02	391034/391034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2012:42:24%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_546972535-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_546972535-min.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:02	93415/93415	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20May%202017%2012:45:14%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_284983166-min-1.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_284983166-min-1.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:02	58148/58148	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2011:00:34%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_56203435-min-720x720.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_56203435-min-720x720.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:02	73559/73559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2011:00:16%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_252244078-min-720x720.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_252244078-min-720x720.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:03	77802/77802	---MCZ	200	added ('OK')	text/html	etag:%22121401-1741851065;gz%22	https://logipro.freevision.me/the-new-face-of-order-fulfillment/	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/the-new-face-of-order-fulfillment/index.html	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:03	84680/84680	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2011:00:32%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_532153933-min-720x720.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_532153933-min-720x720.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:03	342277/342277	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2012:42:34%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_578237932-min-1.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_578237932-min-1.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:03	80734/80734	---MCZ	200	added ('OK')	text/html	etag:%22121402-1741851065;gz%22	https://logipro.freevision.me/using-smart-devices-for-barcode-scanning-in-the-warehouse/	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/using-smart-devices-for-barcode-scanning-in-the-warehouse/index.html	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:04	91076/91076	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2011:00:38%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_582793372-min-720x720.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_582793372-min-720x720.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:04	57856/57856	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2011:00:28%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_517914373-min-720x720.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_517914373-min-720x720.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:04	77951/77951	---MCZ	200	added ('OK')	text/html	etag:%22121403-1741851066;gz%22	https://logipro.freevision.me/important-transportation-trends-and-challenges/	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/important-transportation-trends-and-challenges/index.html	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:04	49966/49966	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2011:00:18%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_254016940-min-720x720.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_254016940-min-720x720.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:04	77974/77974	---MCZ	200	added ('OK')	text/html	etag:%22121404-1741851066;gz%22	https://logipro.freevision.me/how-to-navigate-todays-complex-landscape/	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/how-to-navigate-todays-complex-landscape/index.html	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:04	5328/5328	---M--	200	added ('OK')	image/png	date:Tue,%2030%20May%202017%2008:58:44%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/client_logo1.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/client_logo1.png	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:05	76579/76579	---M-Z	200	added ('OK')	text/html	etag:%22121405-1741851066;gz%22	https://logipro.freevision.me/logistics-excellence-now-and-in-the-e-future/	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/logistics-excellence-now-and-in-the-e-future/index.html	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:05	6163/6163	---M--	200	added ('OK')	image/png	date:Tue,%2030%20May%202017%2008:58:44%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/client_logo2.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/client_logo2.png	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:05	3216/3216	---M--	200	added ('OK')	image/png	date:Tue,%2030%20May%202017%2008:58:42%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/client_logo3.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/client_logo3.png	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:05	80432/80432	---M-Z	200	added ('OK')	text/html	etag:%22121406-1741851067;gz%22	https://logipro.freevision.me/centralized-routing-fuels-cost-reductions/	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/centralized-routing-fuels-cost-reductions/index.html	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:06	4140/4140	---M--	200	added ('OK')	image/png	date:Tue,%2030%20May%202017%2008:58:46%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/client_logo4.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/client_logo4.png	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:06	7813/7813	---M-Z	200	added ('OK')	text/css	date:Mon,%2028%20Aug%202017%2008:01:42%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/css/fancy-button.css?ver=4.8.25	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/css/fancy-button0133.css	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:06	24898/24898	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Aug%202017%2008:03:26%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/scripts/particles/particles.min.js?ver=4.8.25	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/scripts/particles/particles.min0133.js	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:06	199446/199446	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2010:10:18%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_551997364-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_551997364-min.jpg	(from https://logipro.freevision.me/homepages/homepage-business/)
08:31:07	2345/2345	---M--	200	added ('OK')	application/json	etag:%22121407-1741851069;;;%22	https://logipro.freevision.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flogipro.freevision.me%2Fhomepages%2Fhomepage-creative%2F	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-json/oembed/1.0/embedd4c3.json	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Mar%202025%2007:31:09%20GMT	https://logipro.freevision.me/?p=1452	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/index2ba6.html	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:08	2438/2438	---M-Z	200	added ('OK')	text/xml	etag:%22121408-1741851069;gz%22	https://logipro.freevision.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flogipro.freevision.me%2Fhomepages%2Fhomepage-creative%2F&format=xml	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-json/oembed/1.0/embed8f92	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:09	182523/182523	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jun%202017%2021:57:26%20GMT	https://logistics.freevision.me/wp-content/uploads/2017/06/Fotolia_123609228-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logistics.freevision.me/wp-content/uploads/2017/06/Fotolia_123609228-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:10	263514/263514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jun%202017%2022:29:18%20GMT	https://logistics.freevision.me/wp-content/uploads/2017/06/shutterstock_24833590-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logistics.freevision.me/wp-content/uploads/2017/06/shutterstock_24833590-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:10	204130/204130	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jun%202017%2022:13:58%20GMT	https://logistics.freevision.me/wp-content/uploads/2017/06/shutterstock_118101748-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logistics.freevision.me/wp-content/uploads/2017/06/shutterstock_118101748-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:11	98952/98952	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jun%202017%2022:29:20%20GMT	https://logistics.freevision.me/wp-content/uploads/2017/06/shutterstock_346609610-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logistics.freevision.me/wp-content/uploads/2017/06/shutterstock_346609610-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:11	51800/51800	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2013:48:14%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_457113385-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/05/shutterstock_457113385-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:12	27720/27720	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202017%2020:17:58%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/06/shutterstock_481159063-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/06/shutterstock_481159063-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:13	26488/26488	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202017%2020:59:20%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/06/coctails-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/06/coctails-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:13	20214/20214	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202017%2021:04:26%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/06/satellite-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/06/satellite-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:14	20404/20404	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202017%2021:07:28%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/06/healtcare-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/06/healtcare-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:15	29865/29865	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202017%2021:17:28%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/06/shutterstock_54317893-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/06/shutterstock_54317893-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:15	22574/22574	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202017%2021:15:26%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/06/office-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/06/office-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:15	25543/25543	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202017%2021:22:08%20GMT	https://logipro.freevision.me/wp-content/uploads/2017/06/shutterstock_139932922-min.jpg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/uploads/2017/06/shutterstock_139932922-min.jpg	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:16	921/921	---M-Z	200	added ('OK')	text/css	date:Mon,%2028%20Aug%202017%2008:01:40%20GMT	https://logipro.freevision.me/wp-content/themes/logistics/css/box-controller.css?ver=4.8.25	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/themes/logistics/css/box-controller0133.css	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:16	274869/274869	---M-Z	200	added ('OK')	text/css	date:Sun,%2022%20Nov%202020%2007:47:13%20GMT	https://logipro.freevision.me/wp-content/plugins/js_composer/assets/css/js_composer_tta.min.css?ver=6.4.2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/plugins/js_composer/assets/css/js_composer_tta.min1e39.css	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:16	34399/34399	---M-Z	200	added ('OK')	text/css	date:Sun,%2022%20Nov%202020%2007:49:47%20GMT	https://logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/v4-shims.min.css?ver=6.4.2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/v4-shims.min1e39.css	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:16	56425/56425	---M-Z	200	added ('OK')	text/css	date:Sun,%2022%20Nov%202020%2007:49:47%20GMT	https://logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min.css?ver=6.4.2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min1e39.css	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:16	11141/11141	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2022%20Nov%202020%2007:48:00%20GMT	https://logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min.js?ver=6.4.2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min1e39.js	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:17	2545/2545	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2022%20Nov%202020%2007:48:00%20GMT	https://logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=6.4.2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min1e39.js	(from https://logipro.freevision.me/homepages/homepage-creative/)
08:31:17	4194/4194	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2022%20Nov%202020%2007:48:02%20GMT	https://logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min.js?ver=6.4.2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/COURIER/New%20folder/logipro/logipro.freevision.me/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min1e39.js	(from https://logipro.freevision.me/homepages/homepage-creative/)
